year, month, day, hour, period, time, team, type, player, assist
18,3,11,7, null, null, stayner,goal, null, null
18,3,11,7, null, null, stayner,goal, null, null
18,3,11,7, null, null, stayner,goal, null, null
18,3,11,7, null, null, herbtown,goal, null, null
18,3,11,7, null, null, herbtown,goal, null, null
18,3,11,8, null, null, coatscreek,goal, null, null
18,3,11,8, null, null, coatscreek,goal, null, null
18,3,11,8, null, null, coatscreek,goal, null, null
18,3,11,8, null, null, coatscreek,goal, null, null
18,3,11,8, null, null, coatscreek,goal, null, null
18,3,11,8, null, null, belarus,goal, null, null
18,3,11,9, null, null, newlowell,goal, null, null
18,3,11,9, null, null, newlowell,goal, null, null
18,3,11,9, null, null, newlowell,goal, null, null
18,3,11,9, null, null, newlowell,goal, null, null
18,3,11,9, null, null, cashtown,goal, null, null
18,3,18,7, null, null, belarus,goal, null, null
18,3,18,7, null, null, belarus,goal, null, null
18,3,18,7, null, null, cashtown,goal, null, null
18,3,18,7, null, null, cashtown,goal, null, null
18,3,18,7, null, null, cashtown,goal, null, null
18,3,18,7, null, null, cashtown,goal, null, null
18,3,18,8, null, null, coatscreek,goal, null, null
18,3,18,8, null, null, coatscreek,goal, null, null
18,3,18,8, null, null, coatscreek,goal, null, null
18,3,18,8, null, null, stayner,goal, null, null
18,3,18,8, null, null, stayner,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, newlowell,goal, null, null
18,3,18,9, null, null, herbtown,goal, null, null
18,3,18,9, null, null, herbtown,goal, null, null
18,3,25,7, null, null, coatscreek,goal, null, null
18,3,25,7, null, null, coatscreek,goal, null, null
18,3,25,7, null, null, coatscreek,goal, null, null
18,3,25,7, null, null, coatscreek,goal, null, null
18,3,25,7, null, null, newlowell,goal, null, null
18,3,25,7, null, null, newlowell,goal, null, null
18,3,25,7, null, null, newlowell,goal, null, null
18,3,25,7, null, null, newlowell,goal, null, null
18,3,25,7, null, null, newlowell,goal, null, null
18,3,25,8, null, null, stayner,goal, null, null
18,3,25,8, null, null, stayner,goal, null, null
18,3,25,8, null, null, stayner,goal, null, null
18,3,25,8, null, null, stayner,goal, null, null
18,3,25,8, null, null, stayner,goal, null, null
18,3,25,8, null, null, belarus,goal, null, null
18,3,25,8, null, null, belarus,goal, null, null
18,3,25,9, null, null, ,null, null, null
18,3,25,9, null, null, ,null, null, null
18,3,4,7, null, null, stayner,goal, null, null
18,3,4,7, null, null, stayner,goal, null, null
18,3,4,7, null, null, stayner,goal, null, null
18,3,4,7, null, null, belarus,goal, null, null
18,3,4,7, null, null, belarus,goal, null, null
18,3,4,7, null, null, belarus,goal, null, null
18,3,4,7, null, null, belarus,goal, null, null
18,3,4,7, null, null, belarus,goal, null, null
18,3,4,7, null, null, belarus,goal, null, null
18,3,4,8, null, null, coatscreek,goal, null, null
18,3,4,8, null, null, coatscreek,goal, null, null
18,3,4,8, null, null, coatscreek,goal, null, null
18,3,4,8, null, null, newlowell,goal, null, null
18,3,4,8, null, null, newlowell,goal, null, null
18,3,4,8, null, null, newlowell,goal, null, null
18,3,4,9, null, null, cashtown,goal, null, null
18,3,4,9, null, null, herbtown,goal, null, null
18,3,4,9, null, null, herbtown,goal, null, null
18,4,1,7, null, null, newlowell,null, null, null
18,4,1,7, null, null, stayner,goal, null, null
18,4,1,8, null, null, ,null, null, null
18,4,1,8, null, null, ,null, null, null
18,4,1,9, null, null, ,null, null, null
18,4,1,9, null, null, ,null, null, null
